time	v(bus04)-v(bus03)	V(bus03)	V(bus04)	V(vinn)	V(vinp)
Step Information: Ibias=63µ  (Run: 1/3)
2.531649532151698e-02	-1.428756e-01	8.340860e-01	6.912104e-01	1.329124e+00	1.170876e+00
2.541415157151698e-02	-1.667292e-01	8.366691e-01	6.699400e-01	1.353538e+00	1.146462e+00
2.551180782151698e-02	-1.806902e-01	8.381816e-01	6.574914e-01	1.377952e+00	1.122048e+00
2.560946407151698e-02	-1.878582e-01	8.389588e-01	6.511006e-01	1.402366e+00	1.097634e+00
2.570712032151698e-02	-1.912679e-01	8.393288e-01	6.480609e-01	1.426780e+00	1.073220e+00
2.580477657151698e-02	-1.929197e-01	8.395082e-01	6.465885e-01	1.451194e+00	1.048806e+00
2.590243282151699e-02	-1.938478e-01	8.396091e-01	6.457613e-01	1.475608e+00	1.024392e+00
2.600008907151699e-02	-1.945062e-01	8.396808e-01	6.451746e-01	1.500022e+00	9.999777e-01
2.609774532151699e-02	-1.950673e-01	8.397419e-01	6.446747e-01	1.524436e+00	9.755636e-01
2.619540157151699e-02	-1.955895e-01	8.397989e-01	6.442094e-01	1.548850e+00	9.511496e-01
2.629305782151699e-02	-1.960915e-01	8.398536e-01	6.437621e-01	1.573264e+00	9.267355e-01
2.639071407151699e-02	-1.965793e-01	8.399068e-01	6.433274e-01	1.597679e+00	9.023215e-01
2.648837032151699e-02	-1.970555e-01	8.399587e-01	6.429031e-01	1.622093e+00	8.779074e-01
2.658602657151700e-02	-1.975214e-01	8.400095e-01	6.424881e-01	1.646507e+00	8.534933e-01
2.668368282151700e-02	-1.979781e-01	8.400593e-01	6.420812e-01	1.670921e+00	8.290793e-01
2.678133907151700e-02	-1.984262e-01	8.401082e-01	6.416819e-01	1.695335e+00	8.046652e-01
2.687899532151700e-02	-1.988668e-01	8.401563e-01	6.412895e-01	1.719749e+00	7.802511e-01
2.707430782151700e-02	-1.997271e-01	8.402501e-01	6.405230e-01	1.768577e+00	7.314230e-01
2.912508907151703e-02	-2.077121e-01	8.411217e-01	6.334096e-01	2.281272e+00	2.187277e-01
2.932040157151703e-02	-2.083450e-01	8.411908e-01	6.328458e-01	2.330100e+00	1.698996e-01
2.951571407151704e-02	-2.088839e-01	8.412496e-01	6.323656e-01	2.378928e+00	1.210715e-01
2.980868282151704e-02	-2.094829e-01	8.413150e-01	6.318321e-01	2.452171e+00	4.782930e-02
3.000000000000004e-02	-2.097640e-01	8.413457e-01	6.315817e-01	2.500000e+00	4.440892e-16
3.002809827854494e-02	-2.097278e-01	8.413416e-01	6.316137e-01	2.492975e+00	7.024569e-03
3.014049139272454e-02	-2.095652e-01	8.413237e-01	6.317586e-01	2.464877e+00	3.512285e-02
3.023814764272454e-02	-2.094027e-01	8.413060e-01	6.319033e-01	2.440463e+00	5.953691e-02
3.033580389272454e-02	-2.092173e-01	8.412857e-01	6.320684e-01	2.416049e+00	8.395097e-02
3.043346014272454e-02	-2.090053e-01	8.412625e-01	6.322572e-01	2.391635e+00	1.083650e-01
3.062877264272454e-02	-2.084955e-01	8.412068e-01	6.327113e-01	2.342807e+00	1.571932e-01
3.101939764272455e-02	-2.072076e-01	8.410661e-01	6.338584e-01	2.245151e+00	2.548494e-01
3.131236639272455e-02	-2.061433e-01	8.409498e-01	6.348065e-01	2.171908e+00	3.280916e-01
3.199596014272456e-02	-2.035429e-01	8.406659e-01	6.371230e-01	2.001010e+00	4.989900e-01
3.326549139272458e-02	-1.982121e-01	8.400842e-01	6.418720e-01	1.683627e+00	8.163729e-01
3.336314764272458e-02	-1.977600e-01	8.400348e-01	6.422749e-01	1.659213e+00	8.407869e-01
3.346080389272458e-02	-1.972991e-01	8.399846e-01	6.426855e-01	1.634799e+00	8.652010e-01
3.355846014272458e-02	-1.968284e-01	8.399333e-01	6.431049e-01	1.610385e+00	8.896151e-01
3.365611639272458e-02	-1.963469e-01	8.398807e-01	6.435338e-01	1.585971e+00	9.140291e-01
3.375377264272458e-02	-1.958528e-01	8.398268e-01	6.439740e-01	1.561557e+00	9.384432e-01
3.385142889272458e-02	-1.953423e-01	8.397712e-01	6.444288e-01	1.537143e+00	9.628572e-01
3.394908514272459e-02	-1.948051e-01	8.397126e-01	6.449074e-01	1.512729e+00	9.872713e-01
3.404674139272459e-02	-1.942092e-01	8.396475e-01	6.454383e-01	1.488315e+00	1.011685e+00
3.414439764272459e-02	-1.934550e-01	8.395652e-01	6.461101e-01	1.463901e+00	1.036099e+00
3.424205389272459e-02	-1.922634e-01	8.394349e-01	6.471714e-01	1.439487e+00	1.060513e+00
3.433971014272459e-02	-1.899470e-01	8.391813e-01	6.492343e-01	1.415072e+00	1.084928e+00
3.443736639272459e-02	-1.850489e-01	8.386453e-01	6.535964e-01	1.390658e+00	1.109342e+00
3.453502264272459e-02	-1.750315e-01	8.375505e-01	6.625190e-01	1.366244e+00	1.133756e+00
3.463267889272460e-02	-1.566419e-01	8.355445e-01	6.789026e-01	1.341830e+00	1.158170e+00
3.473033514272460e-02	-1.274121e-01	8.323622e-01	7.049501e-01	1.317416e+00	1.182584e+00
3.482799139272460e-02	-8.732593e-02	8.280022e-01	7.406763e-01	1.293002e+00	1.206998e+00
3.492564764272460e-02	-3.911144e-02	8.227531e-01	7.836417e-01	1.268588e+00	1.231412e+00
3.502330389272460e-02	1.278478e-02	8.170848e-01	8.298696e-01	1.244174e+00	1.255826e+00
3.512096014272460e-02	6.333101e-02	8.115351e-01	8.748661e-01	1.219760e+00	1.280240e+00
3.521861639272460e-02	1.076949e-01	8.066343e-01	9.143292e-01	1.195346e+00	1.304654e+00
3.531627264272461e-02	1.421556e-01	8.028055e-01	9.449611e-01	1.170932e+00	1.329068e+00
3.541392889272461e-02	1.653244e-01	8.002191e-01	9.655434e-01	1.146518e+00	1.353482e+00
3.551158514272461e-02	1.786758e-01	7.987233e-01	9.773991e-01	1.122104e+00	1.377896e+00
3.560924139272461e-02	1.854049e-01	7.979674e-01	9.833723e-01	1.097690e+00	1.402310e+00
3.570689764272461e-02	1.885545e-01	7.976130e-01	9.861675e-01	1.073276e+00	1.426724e+00
3.580455389272461e-02	1.900722e-01	7.974421e-01	9.875143e-01	1.048862e+00	1.451138e+00
3.590221014272461e-02	1.909342e-01	7.973448e-01	9.882790e-01	1.024447e+00	1.475553e+00
3.599986639272462e-02	1.915564e-01	7.972745e-01	9.888309e-01	1.000033e+00	1.499967e+00
3.609752264272462e-02	1.920930e-01	7.972139e-01	9.893069e-01	9.756193e-01	1.524381e+00
3.619517889272462e-02	1.925951e-01	7.971571e-01	9.897522e-01	9.512053e-01	1.548795e+00
3.756236639272464e-02	1.985542e-01	7.964825e-01	9.950367e-01	6.094084e-01	1.890592e+00
3.883189764272466e-02	2.032076e-01	7.959551e-01	9.991626e-01	2.920256e-01	2.207974e+00
3.912486639272466e-02	2.040651e-01	7.958578e-01	9.999229e-01	2.187834e-01	2.281217e+00
3.941783514272466e-02	2.046798e-01	7.957882e-01	1.000468e+00	1.455412e-01	2.354459e+00
3.980846014272467e-02	2.051859e-01	7.957308e-01	1.000917e+00	4.788496e-02	2.452115e+00
4.000000000000004e-02	2.053512e-01	7.957121e-01	1.001063e+00	0.000000e+00	2.500000e+00
4.006571852509280e-02	2.052994e-01	7.957180e-01	1.001017e+00	1.642963e-02	2.483570e+00
4.043379416091310e-02	2.049063e-01	7.957627e-01	1.000669e+00	1.084485e-01	2.391551e+00
4.072676291091311e-02	2.044069e-01	7.958194e-01	1.000226e+00	1.816907e-01	2.318309e+00
4.101973166091311e-02	2.036686e-01	7.959032e-01	9.995718e-01	2.549329e-01	2.245067e+00
4.160566916091312e-02	2.016861e-01	7.961281e-01	9.978142e-01	4.014173e-01	2.098583e+00
4.375410666091315e-02	1.928478e-01	7.971292e-01	9.899770e-01	9.385267e-01	1.561473e+00
4.385176291091315e-02	1.923564e-01	7.971848e-01	9.895412e-01	9.629408e-01	1.537059e+00
4.394941916091315e-02	1.918410e-01	7.972431e-01	9.890841e-01	9.873548e-01	1.512645e+00
4.404707541091316e-02	1.912736e-01	7.973074e-01	9.885810e-01	1.011769e+00	1.488231e+00
4.414473166091316e-02	1.905665e-01	7.973875e-01	9.879540e-01	1.036183e+00	1.463817e+00
4.424238791091316e-02	1.894665e-01	7.975123e-01	9.869788e-01	1.060597e+00	1.439403e+00
4.434004416091316e-02	1.873345e-01	7.977543e-01	9.850889e-01	1.085011e+00	1.414989e+00
4.443770041091316e-02	1.827735e-01	7.982719e-01	9.810454e-01	1.109425e+00	1.390575e+00
4.453535666091316e-02	1.732752e-01	7.993472e-01	9.726223e-01	1.133839e+00	1.366161e+00
4.463301291091316e-02	1.555367e-01	8.013468e-01	9.568835e-01	1.158253e+00	1.341747e+00
4.473066916091317e-02	1.269668e-01	8.045476e-01	9.315144e-01	1.182667e+00	1.317333e+00
4.482832541091317e-02	8.741790e-02	8.089451e-01	8.963630e-01	1.207081e+00	1.292919e+00
4.492598166091317e-02	3.952825e-02	8.142277e-01	8.537560e-01	1.231495e+00	1.268505e+00
4.502363791091317e-02	-1.229954e-02	8.199034e-01	8.076038e-01	1.255909e+00	1.244091e+00
4.512129416091317e-02	-6.304157e-02	8.254292e-01	7.623876e-01	1.280324e+00	1.219676e+00
4.521895041091317e-02	-1.078398e-01	8.302904e-01	7.224507e-01	1.304738e+00	1.195262e+00
4.531660666091317e-02	-1.429092e-01	8.340896e-01	6.911804e-01	1.329152e+00	1.170848e+00
4.541426291091318e-02	-1.667502e-01	8.366714e-01	6.699212e-01	1.353566e+00	1.146434e+00
4.551191916091318e-02	-1.807017e-01	8.381829e-01	6.574812e-01	1.377980e+00	1.122020e+00
4.560957541091318e-02	-1.878638e-01	8.389594e-01	6.510956e-01	1.402394e+00	1.097606e+00
4.570723166091318e-02	-1.912706e-01	8.393291e-01	6.480585e-01	1.426808e+00	1.073192e+00
4.580488791091318e-02	-1.929210e-01	8.395083e-01	6.465873e-01	1.451222e+00	1.048778e+00
4.590254416091318e-02	-1.938487e-01	8.396092e-01	6.457605e-01	1.475636e+00	1.024364e+00
4.600020041091318e-02	-1.945068e-01	8.396809e-01	6.451740e-01	1.500050e+00	9.999499e-01
4.609785666091318e-02	-1.950678e-01	8.397420e-01	6.446742e-01	1.524464e+00	9.755358e-01
4.619551291091319e-02	-1.955901e-01	8.397989e-01	6.442088e-01	1.548878e+00	9.511217e-01
4.629316916091319e-02	-1.960921e-01	8.398536e-01	6.437616e-01	1.573292e+00	9.267077e-01
4.639082541091319e-02	-1.965799e-01	8.399068e-01	6.433269e-01	1.597706e+00	9.022936e-01
4.648848166091319e-02	-1.970561e-01	8.399587e-01	6.429027e-01	1.622120e+00	8.778796e-01
4.658613791091319e-02	-1.975220e-01	8.400096e-01	6.424876e-01	1.646534e+00	8.534655e-01
4.668379416091319e-02	-1.979786e-01	8.400593e-01	6.420808e-01	1.670949e+00	8.290514e-01
4.678145041091319e-02	-1.984268e-01	8.401082e-01	6.416814e-01	1.695363e+00	8.046374e-01
4.687910666091320e-02	-1.988673e-01	8.401563e-01	6.412890e-01	1.719777e+00	7.802233e-01
4.707441916091320e-02	-1.997276e-01	8.402501e-01	6.405225e-01	1.768605e+00	7.313952e-01
4.912520041091323e-02	-2.077124e-01	8.411217e-01	6.334093e-01	2.281300e+00	2.186999e-01
4.932051291091323e-02	-2.083454e-01	8.411908e-01	6.328454e-01	2.330128e+00	1.698718e-01
4.951582541091323e-02	-2.088842e-01	8.412496e-01	6.323654e-01	2.378956e+00	1.210436e-01
4.980879416091324e-02	-2.094831e-01	8.413150e-01	6.318319e-01	2.452199e+00	4.780146e-02
5.000000000000009e-02	-2.097640e-01	8.413457e-01	6.315817e-01	2.500000e+00	4.336809e-16
5.002806487672614e-02	-2.097279e-01	8.413416e-01	6.316137e-01	2.492984e+00	7.016219e-03
5.014032438363036e-02	-2.095654e-01	8.413238e-01	6.317584e-01	2.464919e+00	3.508110e-02
5.023798063363036e-02	-2.094030e-01	8.413060e-01	6.319031e-01	2.440505e+00	5.949516e-02
5.033563688363036e-02	-2.092177e-01	8.412858e-01	6.320680e-01	2.416091e+00	8.390922e-02
5.043329313363036e-02	-2.090057e-01	8.412626e-01	6.322569e-01	2.391677e+00	1.083233e-01
5.062860563363036e-02	-2.084959e-01	8.412068e-01	6.327109e-01	2.342849e+00	1.571514e-01
5.101923063363037e-02	-2.072082e-01	8.410661e-01	6.338579e-01	2.245192e+00	2.548077e-01
5.131219938363037e-02	-2.061440e-01	8.409499e-01	6.348059e-01	2.171950e+00	3.280498e-01
5.199579313363038e-02	-2.035435e-01	8.406659e-01	6.371224e-01	2.001052e+00	4.989483e-01
5.326532438363040e-02	-1.982129e-01	8.400843e-01	6.418714e-01	1.683669e+00	8.163311e-01
5.336298063363040e-02	-1.977608e-01	8.400350e-01	6.422742e-01	1.659255e+00	8.407452e-01
5.346063688363040e-02	-1.972998e-01	8.399847e-01	6.426848e-01	1.634841e+00	8.651592e-01
5.355829313363041e-02	-1.968293e-01	8.399333e-01	6.431041e-01	1.610427e+00	8.895733e-01
5.365594938363041e-02	-1.963478e-01	8.398808e-01	6.435331e-01	1.586013e+00	9.139873e-01
5.375360563363041e-02	-1.958537e-01	8.398269e-01	6.439732e-01	1.561599e+00	9.384014e-01
5.385126188363041e-02	-1.953432e-01	8.397713e-01	6.444281e-01	1.537184e+00	9.628155e-01
5.394891813363041e-02	-1.948062e-01	8.397127e-01	6.449065e-01	1.512770e+00	9.872295e-01
5.404657438363041e-02	-1.942104e-01	8.396477e-01	6.454373e-01	1.488356e+00	1.011644e+00
5.414423063363041e-02	-1.934566e-01	8.395653e-01	6.461087e-01	1.463942e+00	1.036058e+00
5.424188688363041e-02	-1.922662e-01	8.394352e-01	6.471690e-01	1.439528e+00	1.060472e+00
5.433954313363042e-02	-1.899526e-01	8.391819e-01	6.492293e-01	1.415114e+00	1.084886e+00
5.443719938363042e-02	-1.850609e-01	8.386467e-01	6.535858e-01	1.390700e+00	1.109300e+00
5.453485563363042e-02	-1.750548e-01	8.375531e-01	6.624982e-01	1.366286e+00	1.133714e+00
5.463251188363042e-02	-1.566822e-01	8.355489e-01	6.788667e-01	1.341872e+00	1.158128e+00
5.473016813363042e-02	-1.274717e-01	8.323687e-01	7.048969e-01	1.317458e+00	1.182542e+00
5.482782438363042e-02	-8.740252e-02	8.280106e-01	7.406080e-01	1.293044e+00	1.206956e+00
5.492548063363042e-02	-3.919840e-02	8.227626e-01	7.835642e-01	1.268630e+00	1.231370e+00
5.502313688363043e-02	1.269579e-02	8.170945e-01	8.297903e-01	1.244216e+00	1.255784e+00
5.512079313363043e-02	6.324857e-02	8.115441e-01	8.747927e-01	1.219802e+00	1.280198e+00
5.521844938363043e-02	1.076266e-01	8.066419e-01	9.142686e-01	1.195388e+00	1.304612e+00
5.531610563363043e-02	1.421062e-01	8.028110e-01	9.449173e-01	1.170974e+00	1.329026e+00
5.541376188363043e-02	1.652939e-01	8.002225e-01	9.655164e-01	1.146559e+00	1.353441e+00
5.551141813363043e-02	1.786596e-01	7.987251e-01	9.773847e-01	1.122145e+00	1.377855e+00
5.560907438363043e-02	1.853971e-01	7.979683e-01	9.833654e-01	1.097731e+00	1.402269e+00
5.570673063363044e-02	1.885508e-01	7.976134e-01	9.861643e-01	1.073317e+00	1.426683e+00
5.580438688363044e-02	1.900703e-01	7.974423e-01	9.875126e-01	1.048903e+00	1.451097e+00
5.590204313363044e-02	1.909330e-01	7.973449e-01	9.882780e-01	1.024489e+00	1.475511e+00
5.599969938363044e-02	1.915554e-01	7.972746e-01	9.888301e-01	1.000075e+00	1.499925e+00
5.609735563363044e-02	1.920921e-01	7.972140e-01	9.893061e-01	9.756611e-01	1.524339e+00
5.619501188363044e-02	1.925942e-01	7.971572e-01	9.897514e-01	9.512470e-01	1.548753e+00
5.756219938363046e-02	1.985534e-01	7.964826e-01	9.950361e-01	6.094502e-01	1.890550e+00
5.883173063363048e-02	2.032070e-01	7.959551e-01	9.991621e-01	2.920673e-01	2.207933e+00
5.912469938363048e-02	2.040647e-01	7.958579e-01	9.999226e-01	2.188252e-01	2.281175e+00
5.941766813363049e-02	2.046795e-01	7.957882e-01	1.000468e+00	1.455830e-01	2.354417e+00
5.980829313363049e-02	2.051858e-01	7.957308e-01	1.000917e+00	4.792672e-02	2.452073e+00
6.000000000000009e-02	2.053512e-01	7.957121e-01	1.001063e+00	0.000000e+00	2.500000e+00
6.006583543145880e-02	2.052994e-01	7.957180e-01	1.001017e+00	1.645886e-02	2.483541e+00
6.043404467455448e-02	2.049059e-01	7.957627e-01	1.000669e+00	1.085112e-01	2.391489e+00
6.072701342455449e-02	2.044063e-01	7.958195e-01	1.000226e+00	1.817534e-01	2.318247e+00
6.101998217455449e-02	2.036678e-01	7.959033e-01	9.995711e-01	2.549956e-01	2.245004e+00
6.160591967455450e-02	2.016851e-01	7.961282e-01	9.978133e-01	4.014799e-01	2.098520e+00
6.375435717455444e-02	1.928465e-01	7.971294e-01	9.899759e-01	9.385893e-01	1.561411e+00
6.385201342455443e-02	1.923551e-01	7.971850e-01	9.895401e-01	9.630033e-01	1.536997e+00
6.394966967455443e-02	1.918396e-01	7.972433e-01	9.890829e-01	9.874174e-01	1.512583e+00
6.404732592455442e-02	1.912721e-01	7.973076e-01	9.885796e-01	1.011832e+00	1.488168e+00
6.414498217455442e-02	1.905643e-01	7.973878e-01	9.879521e-01	1.036246e+00	1.463754e+00
6.424263842455441e-02	1.894627e-01	7.975128e-01	9.869754e-01	1.060660e+00	1.439340e+00
6.434029467455440e-02	1.873268e-01	7.977552e-01	9.850820e-01	1.085074e+00	1.414926e+00
6.443795092455440e-02	1.827568e-01	7.982738e-01	9.810306e-01	1.109488e+00	1.390512e+00
6.453560717455439e-02	1.732416e-01	7.993510e-01	9.725926e-01	1.133902e+00	1.366098e+00
6.463326342455439e-02	1.554779e-01	8.013534e-01	9.568313e-01	1.158316e+00	1.341684e+00
6.473091967455438e-02	1.268787e-01	8.045574e-01	9.314362e-01	1.182730e+00	1.317270e+00
6.482857592455438e-02	8.730406e-02	8.089577e-01	8.962618e-01	1.207144e+00	1.292856e+00
6.492623217455437e-02	3.939825e-02	8.142420e-01	8.536403e-01	1.231558e+00	1.268442e+00
6.502388842455437e-02	-1.243335e-02	8.199180e-01	8.074847e-01	1.255972e+00	1.244028e+00
6.512154467455436e-02	-6.316608e-02	8.254427e-01	7.622766e-01	1.280386e+00	1.219614e+00
6.521920092455435e-02	-1.079434e-01	8.303017e-01	7.223583e-01	1.304800e+00	1.195200e+00
6.531685717455435e-02	-1.429847e-01	8.340978e-01	6.911131e-01	1.329214e+00	1.170786e+00
6.541451342455434e-02	-1.667975e-01	8.366765e-01	6.698790e-01	1.353628e+00	1.146372e+00
6.551216967455434e-02	-1.807272e-01	8.381856e-01	6.574584e-01	1.378042e+00	1.121958e+00
6.560982592455433e-02	-1.878762e-01	8.389607e-01	6.510845e-01	1.402457e+00	1.097543e+00
6.570748217455433e-02	-1.912764e-01	8.393297e-01	6.480533e-01	1.426871e+00	1.073129e+00
6.580513842455432e-02	-1.929240e-01	8.395087e-01	6.465846e-01	1.451285e+00	1.048715e+00
6.590279467455432e-02	-1.938506e-01	8.396094e-01	6.457587e-01	1.475699e+00	1.024301e+00
6.600045092455431e-02	-1.945084e-01	8.396810e-01	6.451727e-01	1.500113e+00	9.998873e-01
6.609810717455430e-02	-1.950692e-01	8.397421e-01	6.446729e-01	1.524527e+00	9.754732e-01
6.619576342455430e-02	-1.955914e-01	8.397990e-01	6.442077e-01	1.548941e+00	9.510592e-01
6.629341967455429e-02	-1.960933e-01	8.398538e-01	6.437604e-01	1.573355e+00	9.266451e-01
6.639107592455429e-02	-1.965811e-01	8.399069e-01	6.433258e-01	1.597769e+00	9.022310e-01
6.648873217455428e-02	-1.970573e-01	8.399589e-01	6.429016e-01	1.622183e+00	8.778170e-01
6.658638842455428e-02	-1.975231e-01	8.400097e-01	6.424866e-01	1.646597e+00	8.534029e-01
6.668404467455427e-02	-1.979797e-01	8.400595e-01	6.420797e-01	1.671011e+00	8.289889e-01
6.678170092455427e-02	-1.984280e-01	8.401084e-01	6.416804e-01	1.695425e+00	8.045748e-01
6.687935717455426e-02	-1.988685e-01	8.401564e-01	6.412880e-01	1.719839e+00	7.801607e-01
6.707466967455425e-02	-1.997287e-01	8.402503e-01	6.405215e-01	1.768667e+00	7.313326e-01
6.912545092455413e-02	-2.077133e-01	8.411218e-01	6.334085e-01	2.281363e+00	2.186373e-01
6.932076342455412e-02	-2.083461e-01	8.411909e-01	6.328447e-01	2.330191e+00	1.698091e-01
6.951607592455411e-02	-2.088849e-01	8.412497e-01	6.323648e-01	2.379019e+00	1.209810e-01
6.980904467455409e-02	-2.094835e-01	8.413150e-01	6.318315e-01	2.452261e+00	4.773883e-02
7.000000000000012e-02	-2.097640e-01	8.413457e-01	6.315817e-01	2.500000e+00	1.776357e-15
7.002798972263392e-02	-2.097280e-01	8.413416e-01	6.316136e-01	2.493003e+00	6.997431e-03
7.013994861316916e-02	-2.095660e-01	8.413239e-01	6.317579e-01	2.465013e+00	3.498715e-02
7.023760486316916e-02	-2.094036e-01	8.413061e-01	6.319025e-01	2.440599e+00	5.940121e-02
7.033526111316915e-02	-2.092184e-01	8.412858e-01	6.320674e-01	2.416185e+00	8.381528e-02
7.043291736316915e-02	-2.090066e-01	8.412627e-01	6.322561e-01	2.391771e+00	1.082293e-01
7.062822986316913e-02	-2.084970e-01	8.412070e-01	6.327099e-01	2.342942e+00	1.570575e-01
7.101885486316911e-02	-2.072096e-01	8.410663e-01	6.338567e-01	2.245286e+00	2.547137e-01
7.131182361316910e-02	-2.061453e-01	8.409500e-01	6.348047e-01	2.172044e+00	3.279559e-01
7.199541736316906e-02	-2.035451e-01	8.406662e-01	6.371211e-01	2.001146e+00	4.988543e-01
7.326494861316898e-02	-1.982146e-01	8.400844e-01	6.418698e-01	1.683763e+00	8.162372e-01
7.336260486316898e-02	-1.977625e-01	8.400351e-01	6.422726e-01	1.659349e+00	8.406512e-01
7.346026111316897e-02	-1.973017e-01	8.399849e-01	6.426832e-01	1.634935e+00	8.650653e-01
7.355791736316897e-02	-1.968310e-01	8.399335e-01	6.431025e-01	1.610521e+00	8.894793e-01
7.365557361316896e-02	-1.963497e-01	8.398811e-01	6.435314e-01	1.586107e+00	9.138934e-01
7.375322986316896e-02	-1.958556e-01	8.398272e-01	6.439716e-01	1.561692e+00	9.383075e-01
7.385088611316895e-02	-1.953452e-01	8.397715e-01	6.444263e-01	1.537278e+00	9.627215e-01
7.394854236316895e-02	-1.948082e-01	8.397129e-01	6.449047e-01	1.512864e+00	9.871356e-01
7.404619861316894e-02	-1.942129e-01	8.396479e-01	6.454351e-01	1.488450e+00	1.011550e+00
7.414385486316893e-02	-1.934601e-01	8.395658e-01	6.461056e-01	1.464036e+00	1.035964e+00
7.424151111316893e-02	-1.922722e-01	8.394358e-01	6.471636e-01	1.439622e+00	1.060378e+00
7.433916736316892e-02	-1.899652e-01	8.391833e-01	6.492181e-01	1.415208e+00	1.084792e+00
7.443682361316892e-02	-1.850875e-01	8.386496e-01	6.535621e-01	1.390794e+00	1.109206e+00
7.453447986316891e-02	-1.751074e-01	8.375588e-01	6.624514e-01	1.366380e+00	1.133620e+00
7.463213611316891e-02	-1.567728e-01	8.355588e-01	6.787860e-01	1.341966e+00	1.158034e+00
7.472979236316890e-02	-1.276060e-01	8.323833e-01	7.047773e-01	1.317552e+00	1.182448e+00
7.482744861316890e-02	-8.757472e-02	8.280293e-01	7.404546e-01	1.293138e+00	1.206862e+00
7.492510486316889e-02	-3.939420e-02	8.227840e-01	7.833898e-01	1.268724e+00	1.231276e+00
7.502276111316888e-02	1.249540e-02	8.171164e-01	8.296118e-01	1.244310e+00	1.255690e+00
7.512041736316888e-02	6.306303e-02	8.115646e-01	8.746276e-01	1.219896e+00	1.280104e+00
7.521807361316887e-02	1.074731e-01	8.066589e-01	9.141320e-01	1.195482e+00	1.304518e+00
7.531572986316887e-02	1.419954e-01	8.028233e-01	9.448187e-01	1.171067e+00	1.328933e+00
7.541338611316886e-02	1.652252e-01	8.002302e-01	9.654554e-01	1.146653e+00	1.353347e+00
7.551104236316886e-02	1.786231e-01	7.987292e-01	9.773523e-01	1.122239e+00	1.377761e+00
7.560869861316885e-02	1.853797e-01	7.979703e-01	9.833500e-01	1.097825e+00	1.402175e+00
7.570635486316885e-02	1.885427e-01	7.976143e-01	9.861571e-01	1.073411e+00	1.426589e+00
7.580401111316884e-02	1.900662e-01	7.974427e-01	9.875089e-01	1.048997e+00	1.451003e+00
7.590166736316883e-02	1.909304e-01	7.973452e-01	9.882756e-01	1.024583e+00	1.475417e+00
7.599932361316883e-02	1.915532e-01	7.972749e-01	9.888281e-01	1.000169e+00	1.499831e+00
7.609697986316882e-02	1.920902e-01	7.972142e-01	9.893043e-01	9.757550e-01	1.524245e+00
7.619463611316882e-02	1.925923e-01	7.971574e-01	9.897497e-01	9.513410e-01	1.548659e+00
7.756182361316874e-02	1.985520e-01	7.964827e-01	9.950348e-01	6.095441e-01	1.890456e+00
7.883135486316867e-02	2.032058e-01	7.959553e-01	9.991611e-01	2.921613e-01	2.207839e+00
7.912432361316865e-02	2.040638e-01	7.958580e-01	9.999217e-01	2.189191e-01	2.281081e+00
7.941729236316863e-02	2.046788e-01	7.957883e-01	1.000467e+00	1.456769e-01	2.354323e+00
7.980791736316861e-02	2.051854e-01	7.957308e-01	1.000916e+00	4.802066e-02	2.451979e+00
8.000000000000011e-02	2.053512e-01	7.957121e-01	1.001063e+00	3.552714e-15	2.500000e+00
8.006609847078217e-02	2.052991e-01	7.957181e-01	1.001017e+00	1.652462e-02	2.483475e+00
8.043460833024735e-02	2.049052e-01	7.957628e-01	1.000668e+00	1.086521e-01	2.391348e+00
8.072757708024733e-02	2.044052e-01	7.958196e-01	1.000225e+00	1.818943e-01	2.318106e+00
8.102054583024731e-02	2.036662e-01	7.959035e-01	9.995697e-01	2.551365e-01	2.244864e+00
8.160648333024728e-02	2.016831e-01	7.961285e-01	9.978116e-01	4.016208e-01	2.098379e+00
8.375492083024716e-02	1.928437e-01	7.971297e-01	9.899734e-01	9.387302e-01	1.561270e+00
8.385257708024715e-02	1.923522e-01	7.971853e-01	9.895375e-01	9.631442e-01	1.536856e+00
8.395023333024715e-02	1.918365e-01	7.972437e-01	9.890802e-01	9.875583e-01	1.512442e+00
8.404788958024714e-02	1.912685e-01	7.973080e-01	9.885765e-01	1.011972e+00	1.488028e+00
8.414554583024714e-02	1.905594e-01	7.973883e-01	9.879477e-01	1.036386e+00	1.463614e+00
8.424320208024713e-02	1.894543e-01	7.975137e-01	9.869680e-01	1.060801e+00	1.439199e+00
8.434085833024713e-02	1.873092e-01	7.977572e-01	9.850664e-01	1.085215e+00	1.414785e+00
8.443851458024712e-02	1.827191e-01	7.982780e-01	9.809971e-01	1.109629e+00	1.390371e+00
8.453617083024711e-02	1.731660e-01	7.993595e-01	9.725255e-01	1.134043e+00	1.365957e+00
8.463382708024711e-02	1.553454e-01	8.013683e-01	9.567137e-01	1.158457e+00	1.341543e+00
8.473148333024710e-02	1.266804e-01	8.045796e-01	9.312600e-01	1.182871e+00	1.317129e+00
8.482913958024710e-02	8.704782e-02	8.089861e-01	8.960339e-01	1.207285e+00	1.292715e+00
8.492679583024709e-02	3.910559e-02	8.142741e-01	8.533797e-01	1.231699e+00	1.268301e+00
8.502445208024709e-02	-1.273417e-02	8.199509e-01	8.072167e-01	1.256113e+00	1.243887e+00
8.512210833024708e-02	-6.344593e-02	8.254731e-01	7.620272e-01	1.280527e+00	1.219473e+00
8.521976458024708e-02	-1.081764e-01	8.303269e-01	7.221506e-01	1.304941e+00	1.195059e+00
