time	V(bus02)	V(bus03)	V(bus04)	V(vinn)	V(vinp)
Step Information: Ibias=63µ  (Run: 1/3)
2.834383907151702e-02	4.607295e-01	7.801980e-01	6.581429e-01	1.417192e+00	1.082808e+00
2.844149532151702e-02	4.513134e-01	7.802230e-01	6.579649e-01	1.422075e+00	1.077925e+00
2.853915157151702e-02	4.418758e-01	7.802448e-01	6.578104e-01	1.426958e+00	1.073042e+00
2.863680782151702e-02	4.324239e-01	7.802638e-01	6.576751e-01	1.431840e+00	1.068160e+00
2.873446407151703e-02	4.229642e-01	7.802806e-01	6.575554e-01	1.436723e+00	1.063277e+00
2.883212032151703e-02	4.135023e-01	7.802957e-01	6.574483e-01	1.441606e+00	1.058394e+00
2.892977657151703e-02	4.040425e-01	7.803093e-01	6.573513e-01	1.446489e+00	1.053511e+00
2.902743282151703e-02	3.945886e-01	7.803218e-01	6.572623e-01	1.451372e+00	1.048628e+00
2.912508907151703e-02	3.851435e-01	7.803334e-01	6.571799e-01	1.456254e+00	1.043746e+00
2.922274532151703e-02	3.757094e-01	7.803442e-01	6.571026e-01	1.461137e+00	1.038863e+00
2.941805782151704e-02	3.568822e-01	7.803644e-01	6.569597e-01	1.470903e+00	1.029097e+00
2.961337032151704e-02	3.381222e-01	7.803831e-01	6.568273e-01	1.480669e+00	1.019331e+00
2.990633907151704e-02	3.101546e-01	7.804093e-01	6.566405e-01	1.495317e+00	1.004683e+00
3.000000000000004e-02	3.012636e-01	7.804174e-01	6.565827e-01	1.500000e+00	1.000000e+00
3.014049139272454e-02	3.144094e-01	7.804051e-01	6.566696e-01	1.492975e+00	1.007025e+00
3.043346014272454e-02	3.425226e-01	7.803785e-01	6.568581e-01	1.478327e+00	1.021673e+00
3.062877264272454e-02	3.613367e-01	7.803596e-01	6.569927e-01	1.468561e+00	1.031439e+00
3.082408514272455e-02	3.801994e-01	7.803390e-01	6.571389e-01	1.458796e+00	1.041204e+00
3.092174139272455e-02	3.896464e-01	7.803278e-01	6.572186e-01	1.453913e+00	1.046087e+00
3.101939764272455e-02	3.991016e-01	7.803158e-01	6.573039e-01	1.449030e+00	1.050970e+00
3.111705389272455e-02	4.085630e-01	7.803028e-01	6.573964e-01	1.444147e+00	1.055853e+00
3.121471014272455e-02	4.180276e-01	7.802885e-01	6.574980e-01	1.439265e+00	1.060735e+00
3.131236639272455e-02	4.274917e-01	7.802725e-01	6.576108e-01	1.434382e+00	1.065618e+00
3.141002264272455e-02	4.369503e-01	7.802547e-01	6.577376e-01	1.429499e+00	1.070501e+00
3.150767889272455e-02	4.463978e-01	7.802343e-01	6.578816e-01	1.424616e+00	1.075384e+00
3.160533514272455e-02	4.558273e-01	7.802111e-01	6.580467e-01	1.419733e+00	1.080267e+00
3.170299139272455e-02	4.652313e-01	7.801841e-01	6.582378e-01	1.414850e+00	1.085150e+00
3.180064764272456e-02	4.746019e-01	7.801528e-01	6.584604e-01	1.409968e+00	1.090032e+00
3.189830389272456e-02	4.839312e-01	7.801160e-01	6.587212e-01	1.405085e+00	1.094915e+00
3.199596014272456e-02	4.932118e-01	7.800728e-01	6.590280e-01	1.400202e+00	1.099798e+00
3.209361639272456e-02	5.024379e-01	7.800218e-01	6.593899e-01	1.395319e+00	1.104681e+00
3.219127264272456e-02	5.116054e-01	7.799615e-01	6.598173e-01	1.390436e+00	1.109564e+00
3.228892889272456e-02	5.207124e-01	7.798902e-01	6.603222e-01	1.385554e+00	1.114446e+00
3.238658514272456e-02	5.297596e-01	7.798061e-01	6.609184e-01	1.380671e+00	1.119329e+00
3.248424139272457e-02	5.387501e-01	7.797070e-01	6.616213e-01	1.375788e+00	1.124212e+00
3.258189764272457e-02	5.476891e-01	7.795904e-01	6.624482e-01	1.370905e+00	1.129095e+00
3.267955389272457e-02	5.565833e-01	7.794535e-01	6.634181e-01	1.366022e+00	1.133978e+00
3.277721014272457e-02	5.654404e-01	7.792934e-01	6.645520e-01	1.361140e+00	1.138860e+00
3.287486639272457e-02	5.742678e-01	7.791070e-01	6.658722e-01	1.356257e+00	1.143743e+00
3.297252264272457e-02	5.830725e-01	7.788909e-01	6.674023e-01	1.351374e+00	1.148626e+00
3.307017889272457e-02	5.918598e-01	7.786417e-01	6.691663e-01	1.346491e+00	1.153509e+00
3.316783514272457e-02	6.006330e-01	7.783558e-01	6.711884e-01	1.341608e+00	1.158392e+00
3.326549139272458e-02	6.093932e-01	7.780301e-01	6.734917e-01	1.336725e+00	1.163275e+00
3.336314764272458e-02	6.181388e-01	7.776613e-01	6.760977e-01	1.331843e+00	1.168157e+00
3.346080389272458e-02	6.268653e-01	7.772468e-01	6.790249e-01	1.326960e+00	1.173040e+00
3.355846014272458e-02	6.355661e-01	7.767843e-01	6.822883e-01	1.322077e+00	1.177923e+00
3.365611639272458e-02	6.442322e-01	7.762722e-01	6.858984e-01	1.317194e+00	1.182806e+00
3.375377264272458e-02	6.528527e-01	7.757096e-01	6.898606e-01	1.312311e+00	1.187689e+00
3.385142889272458e-02	6.614155e-01	7.750963e-01	6.941752e-01	1.307429e+00	1.192571e+00
3.394908514272459e-02	6.699071e-01	7.744328e-01	6.988363e-01	1.302546e+00	1.197454e+00
3.404674139272459e-02	6.783134e-01	7.737205e-01	7.038331e-01	1.297663e+00	1.202337e+00
3.414439764272459e-02	6.866201e-01	7.729615e-01	7.091492e-01	1.292780e+00	1.207220e+00
3.424205389272459e-02	6.948123e-01	7.721585e-01	7.147636e-01	1.287897e+00	1.212103e+00
3.433971014272459e-02	7.028755e-01	7.713149e-01	7.206509e-01	1.283015e+00	1.216985e+00
3.443736639272459e-02	7.107951e-01	7.704344e-01	7.267822e-01	1.278132e+00	1.221868e+00
3.453502264272459e-02	7.185570e-01	7.695216e-01	7.331253e-01	1.273249e+00	1.226751e+00
3.463267889272460e-02	7.261472e-01	7.685810e-01	7.396457e-01	1.268366e+00	1.231634e+00
3.473033514272460e-02	7.335522e-01	7.676178e-01	7.463069e-01	1.263483e+00	1.236517e+00
3.482799139272460e-02	7.407585e-01	7.666372e-01	7.530707e-01	1.258600e+00	1.241400e+00
3.512096014272460e-02	7.610584e-01	7.636465e-01	7.735851e-01	1.243952e+00	1.256048e+00
3.521861639272460e-02	7.673450e-01	7.626523e-01	7.803652e-01	1.239069e+00	1.260931e+00
3.531627264272461e-02	7.733722e-01	7.616692e-01	7.870505e-01	1.234186e+00	1.265814e+00
3.541392889272461e-02	7.791298e-01	7.607026e-01	7.936030e-01	1.229304e+00	1.270696e+00
3.551158514272461e-02	7.846078e-01	7.597582e-01	7.999858e-01	1.224421e+00	1.275579e+00
3.560924139272461e-02	7.897976e-01	7.588415e-01	8.061638e-01	1.219538e+00	1.280462e+00
3.570689764272461e-02	7.946916e-01	7.579573e-01	8.121045e-01	1.214655e+00	1.285345e+00
3.580455389272461e-02	7.992836e-01	7.571105e-01	8.177782e-01	1.209772e+00	1.290228e+00
3.590221014272461e-02	8.035693e-01	7.563052e-01	8.231585e-01	1.204890e+00	1.295110e+00
3.599986639272462e-02	8.075466e-01	7.555452e-01	8.282232e-01	1.200007e+00	1.299993e+00
3.609752264272462e-02	8.112155e-01	7.548333e-01	8.329548e-01	1.195124e+00	1.304876e+00
3.619517889272462e-02	8.145787e-01	7.541720e-01	8.373406e-01	1.190241e+00	1.309759e+00
3.629283514272462e-02	8.176416e-01	7.535625e-01	8.413736e-01	1.185358e+00	1.314642e+00
3.639049139272462e-02	8.204126e-01	7.530053e-01	8.450522e-01	1.180475e+00	1.319525e+00
3.648814764272462e-02	8.229026e-01	7.525004e-01	8.483804e-01	1.175593e+00	1.324407e+00
3.658580389272462e-02	8.251252e-01	7.520463e-01	8.513676e-01	1.170710e+00	1.329290e+00
3.668346014272462e-02	8.270963e-01	7.516415e-01	8.540275e-01	1.165827e+00	1.334173e+00
3.678111639272463e-02	8.288336e-01	7.512831e-01	8.563783e-01	1.160944e+00	1.339056e+00
3.687877264272463e-02	8.303559e-01	7.509683e-01	8.584409e-01	1.156061e+00	1.343939e+00
3.697642889272463e-02	8.316827e-01	7.506936e-01	8.602387e-01	1.151179e+00	1.348821e+00
3.707408514272463e-02	8.328338e-01	7.504554e-01	8.617960e-01	1.146296e+00	1.353704e+00
3.717174139272463e-02	8.338284e-01	7.502501e-01	8.631375e-01	1.141413e+00	1.358587e+00
3.726939764272463e-02	8.346850e-01	7.500740e-01	8.642873e-01	1.136530e+00	1.363470e+00
3.736705389272463e-02	8.354210e-01	7.499236e-01	8.652688e-01	1.131647e+00	1.368353e+00
3.746471014272464e-02	8.360521e-01	7.497957e-01	8.661033e-01	1.126765e+00	1.373235e+00
3.756236639272464e-02	8.365930e-01	7.496871e-01	8.668109e-01	1.121882e+00	1.378118e+00
3.766002264272464e-02	8.370568e-01	7.495953e-01	8.674095e-01	1.116999e+00	1.383001e+00
3.775767889272464e-02	8.374546e-01	7.495177e-01	8.679150e-01	1.112116e+00	1.387884e+00
3.785533514272464e-02	8.377968e-01	7.494521e-01	8.683417e-01	1.107233e+00	1.392767e+00
3.795299139272464e-02	8.380922e-01	7.493968e-01	8.687019e-01	1.102350e+00	1.397650e+00
3.805064764272464e-02	8.383483e-01	7.493501e-01	8.690063e-01	1.097468e+00	1.402532e+00
3.814830389272465e-02	8.385717e-01	7.493104e-01	8.692644e-01	1.092585e+00	1.407415e+00
3.824596014272465e-02	8.387679e-01	7.492766e-01	8.694838e-01	1.087702e+00	1.412298e+00
3.834361639272465e-02	8.389417e-01	7.492478e-01	8.696716e-01	1.082819e+00	1.417181e+00
3.844127264272465e-02	8.390972e-01	7.492230e-01	8.698334e-01	1.077936e+00	1.422064e+00
3.853892889272465e-02	8.392376e-01	7.492014e-01	8.699739e-01	1.073054e+00	1.426946e+00
3.863658514272465e-02	8.393659e-01	7.491824e-01	8.700972e-01	1.068171e+00	1.431829e+00
3.873424139272465e-02	8.394842e-01	7.491655e-01	8.702066e-01	1.063288e+00	1.436712e+00
3.883189764272466e-02	8.395945e-01	7.491505e-01	8.703048e-01	1.058405e+00	1.441595e+00
3.892955389272466e-02	8.396984e-01	7.491367e-01	8.703941e-01	1.053522e+00	1.446478e+00
3.902721014272466e-02	8.397972e-01	7.491241e-01	8.704762e-01	1.048640e+00	1.451360e+00
3.912486639272466e-02	8.398918e-01	7.491123e-01	8.705527e-01	1.043757e+00	1.456243e+00
3.932017889272466e-02	8.400716e-01	7.490907e-01	8.706930e-01	1.033991e+00	1.466009e+00
3.951549139272467e-02	8.402426e-01	7.490709e-01	8.708218e-01	1.024225e+00	1.475775e+00
3.980846014272467e-02	8.404887e-01	7.490431e-01	8.710021e-01	1.009577e+00	1.490423e+00
4.000938836072758e-02	8.406378e-01	7.490266e-01	8.711098e-01	1.000469e+00	1.499531e+00
4.033613791091310e-02	8.403684e-01	7.490567e-01	8.709147e-01	1.016807e+00	1.483193e+00
4.062910666091311e-02	8.401166e-01	7.490855e-01	8.707274e-01	1.031455e+00	1.468545e+00
4.082441916091311e-02	8.399395e-01	7.491066e-01	8.705907e-01	1.041221e+00	1.458779e+00
4.092207541091311e-02	8.398467e-01	7.491180e-01	8.705167e-01	1.046104e+00	1.453896e+00
4.101973166091311e-02	8.397503e-01	7.491302e-01	8.704377e-01	1.050987e+00	1.449013e+00
4.111738791091311e-02	8.396492e-01	7.491434e-01	8.703523e-01	1.055869e+00	1.444131e+00
4.121504416091312e-02	8.395424e-01	7.491577e-01	8.702590e-01	1.060752e+00	1.439248e+00
4.131270041091312e-02	8.394284e-01	7.491736e-01	8.701557e-01	1.065635e+00	1.434365e+00
4.141035666091312e-02	8.393055e-01	7.491915e-01	8.700401e-01	1.070518e+00	1.429482e+00
4.150801291091312e-02	8.391718e-01	7.492117e-01	8.699090e-01	1.075401e+00	1.424599e+00
4.160566916091312e-02	8.390245e-01	7.492348e-01	8.697588e-01	1.080283e+00	1.419717e+00
4.170332541091312e-02	8.388606e-01	7.492615e-01	8.695853e-01	1.085166e+00	1.414834e+00
4.180098166091312e-02	8.386766e-01	7.492927e-01	8.693831e-01	1.090049e+00	1.409951e+00
4.189863791091313e-02	8.384680e-01	7.493292e-01	8.691461e-01	1.094932e+00	1.405068e+00
4.199629416091313e-02	8.382296e-01	7.493722e-01	8.688670e-01	1.099815e+00	1.400185e+00
4.209395041091313e-02	8.379555e-01	7.494230e-01	8.685371e-01	1.104697e+00	1.395303e+00
4.219160666091313e-02	8.376386e-01	7.494831e-01	8.681465e-01	1.109580e+00	1.390420e+00
4.228926291091313e-02	8.372709e-01	7.495544e-01	8.676838e-01	1.114463e+00	1.385537e+00
4.238691916091313e-02	8.368427e-01	7.496387e-01	8.671356e-01	1.119346e+00	1.380654e+00
4.248457541091313e-02	8.363434e-01	7.497385e-01	8.664870e-01	1.124229e+00	1.375771e+00
4.258223166091313e-02	8.357608e-01	7.498564e-01	8.657210e-01	1.129112e+00	1.370888e+00
4.267988791091314e-02	8.350812e-01	7.499950e-01	8.648187e-01	1.133994e+00	1.366006e+00
4.277754416091314e-02	8.342893e-01	7.501577e-01	8.637595e-01	1.138877e+00	1.361123e+00
4.287520041091314e-02	8.333687e-01	7.503479e-01	8.625209e-01	1.143760e+00	1.356240e+00
4.297285666091314e-02	8.323012e-01	7.505689e-01	8.610793e-01	1.148643e+00	1.351357e+00
4.307051291091314e-02	8.310680e-01	7.508247e-01	8.594100e-01	1.153526e+00	1.346474e+00
4.316816916091314e-02	8.296497e-01	7.511188e-01	8.574885e-01	1.158408e+00	1.341592e+00
4.326582541091314e-02	8.280265e-01	7.514547e-01	8.552907e-01	1.163291e+00	1.336709e+00
4.336348166091315e-02	8.261791e-01	7.518357e-01	8.527945e-01	1.168174e+00	1.331826e+00
4.346113791091315e-02	8.240892e-01	7.522647e-01	8.499800e-01	1.173057e+00	1.326943e+00
4.355879416091315e-02	8.217399e-01	7.527437e-01	8.468311e-01	1.177940e+00	1.322060e+00
4.365645041091315e-02	8.191165e-01	7.532744e-01	8.433360e-01	1.182822e+00	1.317178e+00
4.375410666091315e-02	8.162064e-01	7.538574e-01	8.394880e-01	1.187705e+00	1.312295e+00
4.385176291091315e-02	8.130000e-01	7.544928e-01	8.352855e-01	1.192588e+00	1.307412e+00
4.394941916091315e-02	8.094904e-01	7.551793e-01	8.307331e-01	1.197471e+00	1.302529e+00
4.404707541091316e-02	8.056735e-01	7.559153e-01	8.258402e-01	1.202354e+00	1.297646e+00
4.414473166091316e-02	8.015478e-01	7.566981e-01	8.206219e-01	1.207237e+00	1.292763e+00
4.424238791091316e-02	7.971144e-01	7.575244e-01	8.150982e-01	1.212119e+00	1.287881e+00
4.434004416091316e-02	7.923766e-01	7.583902e-01	8.092932e-01	1.217002e+00	1.282998e+00
4.443770041091316e-02	7.873396e-01	7.592911e-01	8.032349e-01	1.221885e+00	1.278115e+00
4.453535666091316e-02	7.820103e-01	7.602222e-01	7.969546e-01	1.226768e+00	1.273232e+00
4.463301291091316e-02	7.763967e-01	7.611782e-01	7.904861e-01	1.231651e+00	1.268349e+00
4.473066916091317e-02	7.705082e-01	7.621537e-01	7.838653e-01	1.236533e+00	1.263467e+00
4.482832541091317e-02	7.643550e-01	7.631430e-01	7.771297e-01	1.241416e+00	1.258584e+00
4.492598166091317e-02	7.579479e-01	7.641405e-01	7.703181e-01	1.246299e+00	1.253701e+00
4.512129416091317e-02	7.444184e-01	7.661366e-01	7.566249e-01	1.256065e+00	1.243935e+00
4.521895041091317e-02	7.373204e-01	7.671239e-01	7.498230e-01	1.260947e+00	1.239053e+00
4.531660666091317e-02	7.300169e-01	7.680967e-01	7.431034e-01	1.265830e+00	1.234170e+00
4.541426291091318e-02	7.225213e-01	7.690493e-01	7.365049e-01	1.270713e+00	1.229287e+00
4.551191916091318e-02	7.148468e-01	7.699767e-01	7.300649e-01	1.275596e+00	1.224404e+00
4.560957541091318e-02	7.070073e-01	7.708741e-01	7.238189e-01	1.280479e+00	1.219521e+00
4.570723166091318e-02	6.990169e-01	7.717368e-01	7.178005e-01	1.285362e+00	1.214638e+00
4.580488791091318e-02	6.908899e-01	7.725608e-01	7.120404e-01	1.290244e+00	1.209756e+00
4.590254416091318e-02	6.826409e-01	7.733424e-01	7.065659e-01	1.295127e+00	1.204873e+00
4.600020041091318e-02	6.742845e-01	7.740786e-01	7.014002e-01	1.300010e+00	1.199990e+00
4.609785666091318e-02	6.658353e-01	7.747670e-01	6.965623e-01	1.304893e+00	1.195107e+00
4.619551291091319e-02	6.573078e-01	7.754058e-01	6.920661e-01	1.309776e+00	1.190224e+00
4.629316916091319e-02	6.487156e-01	7.759941e-01	6.879198e-01	1.314658e+00	1.185342e+00
4.639082541091319e-02	6.400717e-01	7.765317e-01	6.841264e-01	1.319541e+00	1.180459e+00
4.648848166091319e-02	6.313877e-01	7.770190e-01	6.806833e-01	1.324424e+00	1.175576e+00
4.658613791091319e-02	6.226736e-01	7.774576e-01	6.775824e-01	1.329307e+00	1.170693e+00
4.668379416091319e-02	6.139373e-01	7.778491e-01	6.748111e-01	1.334190e+00	1.165810e+00
4.678145041091319e-02	6.051844e-01	7.781963e-01	6.723526e-01	1.339072e+00	1.160928e+00
4.687910666091320e-02	5.964178e-01	7.785019e-01	6.701866e-01	1.343955e+00	1.156045e+00
4.697676291091320e-02	5.876381e-01	7.787693e-01	6.682911e-01	1.348838e+00	1.151162e+00
4.707441916091320e-02	5.788431e-01	7.790017e-01	6.666421e-01	1.353721e+00	1.146279e+00
4.717207541091320e-02	5.700283e-01	7.792026e-01	6.652155e-01	1.358604e+00	1.141396e+00
4.726973166091320e-02	5.611876e-01	7.793756e-01	6.639873e-01	1.363487e+00	1.136513e+00
4.736738791091320e-02	5.523137e-01	7.795238e-01	6.629346e-01	1.368369e+00	1.131631e+00
4.746504416091320e-02	5.433990e-01	7.796503e-01	6.620356e-01	1.373252e+00	1.126748e+00
4.756270041091321e-02	5.344361e-01	7.797580e-01	6.612704e-01	1.378135e+00	1.121865e+00
4.766035666091321e-02	5.254190e-01	7.798495e-01	6.606207e-01	1.383018e+00	1.116982e+00
4.775801291091321e-02	5.163435e-01	7.799269e-01	6.600699e-01	1.387901e+00	1.112099e+00
4.785566916091321e-02	5.072076e-01	7.799925e-01	6.596038e-01	1.392783e+00	1.107217e+00
4.795332541091321e-02	4.980119e-01	7.800480e-01	6.592091e-01	1.397666e+00	1.102334e+00
4.805098166091321e-02	4.887594e-01	7.800950e-01	6.588749e-01	1.402549e+00	1.097451e+00
4.814863791091321e-02	4.794551e-01	7.801349e-01	6.585911e-01	1.407432e+00	1.092568e+00
4.824629416091322e-02	4.701056e-01	7.801689e-01	6.583495e-01	1.412315e+00	1.087685e+00
4.834395041091322e-02	4.607188e-01	7.801980e-01	6.581427e-01	1.417197e+00	1.082803e+00
4.844160666091322e-02	4.513026e-01	7.802230e-01	6.579647e-01	1.422080e+00	1.077920e+00
4.853926291091322e-02	4.418650e-01	7.802448e-01	6.578102e-01	1.426963e+00	1.073037e+00
4.863691916091322e-02	4.324131e-01	7.802638e-01	6.576750e-01	1.431846e+00	1.068154e+00
4.873457541091322e-02	4.229535e-01	7.802806e-01	6.575553e-01	1.436729e+00	1.063271e+00
4.883223166091322e-02	4.134915e-01	7.802957e-01	6.574482e-01	1.441612e+00	1.058388e+00
4.892988791091323e-02	4.040318e-01	7.803093e-01	6.573511e-01	1.446494e+00	1.053506e+00
4.902754416091323e-02	3.945779e-01	7.803218e-01	6.572623e-01	1.451377e+00	1.048623e+00
4.912520041091323e-02	3.851327e-01	7.803334e-01	6.571798e-01	1.456260e+00	1.043740e+00
4.922285666091323e-02	3.756986e-01	7.803442e-01	6.571026e-01	1.461143e+00	1.038857e+00
4.941816916091323e-02	3.568715e-01	7.803644e-01	6.569596e-01	1.470908e+00	1.029092e+00
4.961348166091323e-02	3.381115e-01	7.803831e-01	6.568272e-01	1.480674e+00	1.019326e+00
4.990645041091324e-02	3.101440e-01	7.804093e-01	6.566405e-01	1.495322e+00	1.004678e+00
5.000000000000009e-02	3.012636e-01	7.804174e-01	6.565827e-01	1.500000e+00	1.000000e+00
5.014032438363036e-02	3.143934e-01	7.804051e-01	6.566694e-01	1.492984e+00	1.007016e+00
5.043329313363036e-02	3.425065e-01	7.803786e-01	6.568580e-01	1.478335e+00	1.021665e+00
5.062860563363036e-02	3.613206e-01	7.803596e-01	6.569926e-01	1.468570e+00	1.031430e+00
5.082391813363037e-02	3.801832e-01	7.803390e-01	6.571388e-01	1.458804e+00	1.041196e+00
5.092157438363037e-02	3.896302e-01	7.803278e-01	6.572184e-01	1.453921e+00	1.046079e+00
5.101923063363037e-02	3.990854e-01	7.803158e-01	6.573038e-01	1.449039e+00	1.050961e+00
5.111688688363037e-02	4.085468e-01	7.803028e-01	6.573963e-01	1.444156e+00	1.055844e+00
5.121454313363037e-02	4.180114e-01	7.802885e-01	6.574979e-01	1.439273e+00	1.060727e+00
5.131219938363037e-02	4.274755e-01	7.802725e-01	6.576107e-01	1.434390e+00	1.065610e+00
5.140985563363037e-02	4.369341e-01	7.802547e-01	6.577374e-01	1.429507e+00	1.070493e+00
5.150751188363038e-02	4.463817e-01	7.802345e-01	6.578813e-01	1.424624e+00	1.075376e+00
5.160516813363038e-02	4.558112e-01	7.802112e-01	6.580464e-01	1.419742e+00	1.080258e+00
5.170282438363038e-02	4.652153e-01	7.801842e-01	6.582374e-01	1.414859e+00	1.085141e+00
5.180048063363038e-02	4.745859e-01	7.801529e-01	6.584600e-01	1.409976e+00	1.090024e+00
5.189813688363038e-02	4.839152e-01	7.801161e-01	6.587207e-01	1.405093e+00	1.094907e+00
5.199579313363038e-02	4.931960e-01	7.800728e-01	6.590275e-01	1.400210e+00	1.099790e+00
5.209344938363038e-02	5.024222e-01	7.800218e-01	6.593892e-01	1.395328e+00	1.104672e+00
5.219110563363039e-02	5.115898e-01	7.799616e-01	6.598165e-01	1.390445e+00	1.109555e+00
5.228876188363039e-02	5.206969e-01	7.798904e-01	6.603213e-01	1.385562e+00	1.114438e+00
5.238641813363039e-02	5.297442e-01	7.798063e-01	6.609173e-01	1.380679e+00	1.119321e+00
5.248407438363039e-02	5.387348e-01	7.797072e-01	6.616200e-01	1.375796e+00	1.124204e+00
5.258173063363039e-02	5.476739e-01	7.795905e-01	6.624466e-01	1.370914e+00	1.129086e+00
5.267938688363039e-02	5.565681e-01	7.794537e-01	6.634163e-01	1.366031e+00	1.133969e+00
5.277704313363039e-02	5.654253e-01	7.792937e-01	6.645499e-01	1.361148e+00	1.138852e+00
5.287469938363040e-02	5.742527e-01	7.791073e-01	6.658698e-01	1.356265e+00	1.143735e+00
5.297235563363040e-02	5.830575e-01	7.788913e-01	6.673995e-01	1.351382e+00	1.148618e+00
5.307001188363040e-02	5.918448e-01	7.786421e-01	6.691631e-01	1.346499e+00	1.153501e+00
5.316766813363040e-02	6.006181e-01	7.783563e-01	6.711847e-01	1.341617e+00	1.158383e+00
5.326532438363040e-02	6.093783e-01	7.780306e-01	6.734875e-01	1.336734e+00	1.163266e+00
5.336298063363040e-02	6.181238e-01	7.776620e-01	6.760929e-01	1.331851e+00	1.168149e+00
5.346063688363040e-02	6.268504e-01	7.772475e-01	6.790196e-01	1.326968e+00	1.173032e+00
5.355829313363041e-02	6.355512e-01	7.767851e-01	6.822824e-01	1.322085e+00	1.177915e+00
5.365594938363041e-02	6.442174e-01	7.762731e-01	6.858919e-01	1.317203e+00	1.182797e+00
5.375360563363041e-02	6.528380e-01	7.757106e-01	6.898536e-01	1.312320e+00	1.187680e+00
5.385126188363041e-02	6.614009e-01	7.750974e-01	6.941675e-01	1.307437e+00	1.192563e+00
5.394891813363041e-02	6.698927e-01	7.744340e-01	6.988281e-01	1.302554e+00	1.197446e+00
5.404657438363041e-02	6.782992e-01	7.737218e-01	7.038243e-01	1.297671e+00	1.202329e+00
5.414423063363041e-02	6.866059e-01	7.729628e-01	7.091399e-01	1.292789e+00	1.207211e+00
5.424188688363041e-02	6.947984e-01	7.721599e-01	7.147537e-01	1.287906e+00	1.212094e+00
5.433954313363042e-02	7.028618e-01	7.713163e-01	7.206407e-01	1.283023e+00	1.216977e+00
5.443719938363042e-02	7.107817e-01	7.704359e-01	7.267715e-01	1.278140e+00	1.221860e+00
5.453485563363042e-02	7.185439e-01	7.695231e-01	7.331143e-01	1.273257e+00	1.226743e+00
5.463251188363042e-02	7.261345e-01	7.685827e-01	7.396345e-01	1.268374e+00	1.231626e+00
5.473016813363042e-02	7.335397e-01	7.676195e-01	7.462954e-01	1.263492e+00	1.236508e+00
5.482782438363042e-02	7.407464e-01	7.666389e-01	7.530591e-01	1.258609e+00	1.241391e+00
5.512079313363043e-02	7.610475e-01	7.636482e-01	7.735735e-01	1.243960e+00	1.256040e+00
5.521844938363043e-02	7.673344e-01	7.626541e-01	7.803537e-01	1.239078e+00	1.260922e+00
5.531610563363043e-02	7.733622e-01	7.616708e-01	7.870392e-01	1.234195e+00	1.265805e+00
5.541376188363043e-02	7.791202e-01	7.607042e-01	7.935919e-01	1.229312e+00	1.270688e+00
5.551141813363043e-02	7.845987e-01	7.597598e-01	7.999750e-01	1.224429e+00	1.275571e+00
5.560907438363043e-02	7.897890e-01	7.588429e-01	8.061534e-01	1.219546e+00	1.280454e+00
5.570673063363044e-02	7.946835e-01	7.579588e-01	8.120946e-01	1.214664e+00	1.285336e+00
5.580438688363044e-02	7.992760e-01	7.571119e-01	8.177687e-01	1.209781e+00	1.290219e+00
5.590204313363044e-02	8.035623e-01	7.563065e-01	8.231496e-01	1.204898e+00	1.295102e+00
5.599969938363044e-02	8.075401e-01	7.555465e-01	8.282148e-01	1.200015e+00	1.299985e+00
5.609735563363044e-02	8.112095e-01	7.548345e-01	8.329470e-01	1.195132e+00	1.304868e+00
5.619501188363044e-02	8.145732e-01	7.541730e-01	8.373334e-01	1.190249e+00	1.309751e+00
5.629266813363044e-02	8.176367e-01	7.535635e-01	8.413670e-01	1.185367e+00	1.314633e+00
